@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
0.065521,0.009252,?,0.094864,?,0.078163,0.090956,0.078044,0.059317,0.055146,0.052793,?,0.050878,0.072606,0.0975,0.164593,0.238712,0.218395,0.109564,0.058627,0.038521,0.001748,0.009343,?,?,?,?,0.004562,0.007501,?,0.002523,?,0.001304,0.001136,?,0.001634,0.005113,0.032396,0.147409,0.224049,0.032531,0.000837,0.000999,0.000037,2.670355,1.939182,4.710575,3.914061,4.40576,3.259019,?,?,3.471025,3.286564,2.642252,?,5.475756,5.648116,?,5.728723,5.497585,6.77824,7.077692,6.39105,6.268719,?,11.918168,?,28.911739,18.299417,?,?,15.692993,16.244946,20.170782,?,12.094816,20.484435,53.879179,56.133151,60.086878,38.97293,37.090745,?,57.764121,52.28462,46.064859,121.696805,0.028535,?,0.024832,0.046944,0.078286,0.06319,0.072062,0.063498,0.048915,0.045379,?,0.040881,0.045533,0.066754,0.087108,0.128149,0.14605,0.119411,0.076309,0.055034,0.033689,0.001066,0.001066,0.001066,?,0.001066,0.002525,0.001066,0.001066,0.001979,0.001066,?,0.006524,0.004626,0.005967,0.016528,?,0.051866,0.066156,0.054828,0.040919,0.023523,?,0.725857,0.064003,1.054138,1.067272,?,0.558936,0.607072,0.492478,0.473496,?,0.271074,?,0.470745,0.562069,0.839086,1.735257,?,4.778648,1.903732,0.322269,?,0.087343,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,?,0,?,0,?,0,0,0,0.333333,0.333333,?,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,?,0,0,?,0,0,0,0.333333,0,0,?,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,?,?,0,0,0,0,0,0,?,0,?,?,0,3,?,?,54,?,2079.333333,1734.903071,1,5,?,?,0,0,0,0,0,0,0,0,0,?,?,0,0,?,0,0,1
0.201744,0.022312,0.016915,0.023517,?,?,?,0.038212,0.03061,0.030273,0.033885,0.037635,?,0.067171,0.089964,?,0.142937,?,0.100097,?,0.045511,0.00109,0.019847,0.000504,0.000302,0.000503,0.000728,?,0.000552,0.000468,0.000377,?,0.000262,?,0.000313,0.000539,0.000667,0.001217,0.001889,0.002633,0.005421,?,0.001041,0,?,1.338458,1.368702,1.308519,0.992302,0.799592,1.291222,?,1.145031,0.584964,0.81245,0.687815,0.731115,3.099599,0.498894,4.910023,8.328437,6.245602,4.031561,?,4.257945,?,3.823171,4.403787,?,4.694692,4.107362,3.370144,7.428873,?,5.881459,3.131098,5.231837,?,4.964325,34.05959,3.787535,61.240009,127.324358,69.185915,?,18.642452,22.676312,383.679507,0.175183,0.014943,0.011843,0.017675,?,0.035457,?,0.034711,0.028576,0.028929,0.032212,0.03626,0.04455,0.065011,?,0.124998,?,0.117055,0.07904,0.063224,?,0.001066,0.001066,?,0.001066,0.001066,?,0.001066,0.001066,?,0.001066,?,0.001066,?,0.006224,0.019084,0.031663,0.062609,0.07087,?,0.030213,?,0.016221,0.750241,0.112817,0.087579,0.118232,0.162138,0.132675,0.200822,0.144502,?,0.086219,0.13595,0.102462,0.14785,0.329858,0.215556,0.585423,0.830941,?,0.60384,?,0.268888,?,0,0,0,0,?,?,0,?,0,0.166667,0,0,0,0.333333,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0.166667,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0.166667,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38.666667,23.776739,25.666667,26.595739,1082.833333,1921.337772,1,7,0,?,?,0,?,0,0,0,0,?,0,0,0,0,?,?,0,?,0
?,?,0.024524,0.050846,0.084096,0.078338,0.064436,0.059137,0.046199,0.037352,0.036107,0.038284,0.041377,0.060904,0.087008,0.118456,0.140508,?,?,0.059396,0.038055,0.00108,0.011943,?,0.000559,?,0.001888,0.001593,0.001242,0.000832,0.000657,0.000333,0.000287,0.000279,0.00025,0.000318,0.000538,?,0.000707,0.000434,0.000185,0.000131,0.000068,?,?,2.135598,1.475607,1.058454,0.477268,?,0.690568,0.641999,?,0.487914,0.543982,0.562828,0.382884,0.289,0.26547,0.154437,0.179797,0.040942,0.159107,0.085809,0.307345,?,6.875646,8.77587,6.122026,4.000357,2.743516,2.684333,3.144679,3.691604,3.817611,2.995847,3.241432,3.209032,3.387915,?,2.948685,2.785873,3.04437,2.525251,3.094788,3.025761,?,279.149613,0.063913,0.005678,0.018473,0.043341,0.080159,?,0.05817,0.056248,0.042087,0.034969,?,0.035766,0.039799,0.060206,0.08657,0.117524,?,?,0.074001,0.058967,0.037467,0.001066,?,0.001066,0.001066,?,0.001066,0.001066,0.002526,0.002789,0.001066,0.001066,0.001594,0.004876,0.002603,0.009145,0.033783,0.047377,?,0.057026,0.03365,0.024407,0.017494,0.663186,0.09288,0.157739,0.199925,0.21251,0.194775,0.186959,0.194897,0.142963,?,0.096764,0.106671,0.104064,0.120824,0.180416,0.20243,0.234617,0.168909,0.119302,0.091623,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,?,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,7,0,0,?,0,?,?,0,0,0,1,0,0,0,?,0,0,0,0,?
0.011801,0.003224,0.006263,0.009505,0.018866,0.019419,0.020533,0.023138,?,0.024413,0.027837,0.032484,0.037854,0.060819,0.085674,0.121576,0.140808,?,?,0.054367,0.035011,?,0.000332,0.000031,0.00007,0.000117,0.00026,0.000254,0.000265,0.000244,0.000223,0.000197,0.000179,0.000204,?,0.000547,?,0.001181,0.001131,?,0.000194,0.000144,?,0,2.438179,4.325143,2.403715,1.826412,1.462528,1.151133,1.25261,1.004832,?,0.727278,0.544747,0.473796,0.542272,?,0.990163,2.827164,1.151303,?,0.249135,0.994048,?,?,?,26.633519,9.92455,6.899853,6.374136,4.478438,5.472601,?,3.781408,3.261981,3.297396,?,?,?,6.00945,23.523853,5.978694,?,3.140198,9.353314,3.679207,509.001961,0.002284,?,0.00213,0.00514,0.015064,0.016091,0.017361,?,0.020091,0.02219,0.027048,0.030579,0.036542,?,0.08289,0.118449,?,0.106974,?,0.053691,0.033846,?,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.003916,0.005283,0.014836,?,0.047555,?,0.048548,0.035883,0.023234,?,0.138088,?,?,0.062884,0.112437,0.084401,0.115215,0.09087,0.075648,0.075207,0.077338,0.087627,0.104104,0.219819,0.232959,0.447001,?,0.205253,0.12476,0.147616,0.071352,0.003135,0,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,?,0,0,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,?,0,0,0,0,?,0,0,0,0,?,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0,0,0,?,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,?,0,0,1,0,0,0,0,0,?,0,0
0.011111,0.004372,?,0.01341,0.04943,0.024816,0.025351,0.02934,0.024323,0.027825,?,0.033937,0.038611,0.060246,?,0.117672,0.133429,0.109703,0.071325,0.054851,0.034417,?,0.000343,?,0.000139,0.000215,0.001772,0.000354,0.000318,?,0.00024,0.000238,0.000216,0.000222,?,?,0.001027,?,?,?,0.000176,0.000118,0.000061,?,3.365065,2.819623,2.255477,?,1.296203,0.941212,0.843751,1.043885,0.773794,?,0.612379,0.319584,0.583638,?,2.093172,0.859386,0.148692,1.281546,0.353463,0.244381,0.334669,21.111868,20.541963,12.280828,9.338797,4.841858,4.34064,3.57597,3.323086,4.42898,3.123454,3.205215,?,2.686384,2.979922,?,11.569155,?,2.951638,?,3.731155,2.935021,?,?,0.00248,0.001066,0.003542,?,0.036862,0.020436,0.022868,?,0.021821,0.026103,0.027835,0.033063,0.036845,0.058143,0.082661,0.116053,?,?,0.071034,0.054406,0.034017,?,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,0.001066,?,0.001066,0.001066,?,?,0.017298,0.023944,0.043265,0.064813,0.04313,0.03044,0.026948,0.016686,0.180421,0.042684,?,?,0.209719,0.092566,0.084299,0.104549,0.075119,0.084206,0.077812,0.084674,0.093879,0.175574,0.289929,?,?,0.245352,0.127739,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,?,0,0,?,0,0,0,?,0,0,0,0,0,?,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,0,0,0,?,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,7,0,0,0,0,0,0,?,0,0,0,1,0,0,0,0,?,0,0,0
0.023286,?,0.008028,?,0.032141,0.023731,0.023467,0.029924,?,0.024084,?,0.044457,0.045205,0.060487,0.083248,0.117691,0.131899,0.108068,0.07262,?,0.034542,?,0.001008,0.00005,0.000118,0.000363,0.000572,?,0.00032,0.000348,0.00022,0.000195,?,?,0.000783,0.000372,0.000507,0.000728,0.000671,0.000414,0.000181,0.000118,0.000064,0,2.077806,?,?,1.628791,?,1.061882,?,0.845233,0.98863,0.796704,3.373269,3.372745,3.039698,0.295743,0.267254,0.031987,0.182036,0.181173,?,0.242434,?,22.538899,8.505301,17.6756,10.974271,6.12755,3.820906,3.915705,4.494393,3.516095,4.393587,3.709786,19.992674,16.737418,17.493236,2.9315,2.992523,2.763816,?,3.021742,3.043887,?,3.678097,509.001961,0.009038,?,?,0.012403,0.027275,0.019149,0.020204,0.026774,0.02076,?,0.029022,?,?,?,0.081732,0.117058,0.131283,?,0.071832,0.05537,?,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001549,?,0.01111,0.030481,0.041478,0.055502,0.054626,0.038425,0.029246,0.012129,0.234302,0.054571,0.08003,0.125999,0.124949,0.092447,0.109094,0.094964,0.091298,0.078227,0.290595,?,0.240655,0.121328,0.15068,0.190516,0.205991,0.176125,0.1115,0.094933,?,0.002091,0,0,0,0,0,0,?,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,?,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,?,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0
0.005665,0.007134,0.01306,0.019583,0.034542,0.033165,0.032156,0.034183,0.029208,0.030577,?,0.03427,0.038517,?,0.084788,0.12111,0.137078,?,0.074472,0.05503,?,?,0.000123,?,0.000204,0.000413,0.000582,0.000502,?,0.000374,0.000336,0.000262,0.000234,0.000216,0.000247,0.000398,0.000536,0.000666,0.000708,0.000427,0.000205,0.000104,0.000082,0,3.719188,2.536867,1.42096,1.577593,0.878476,0.663686,0.608594,0.620675,0.798528,0.642891,0.548714,0.203308,0.57947,0.266104,?,?,0.058687,0.230499,?,0.123179,?,11.001768,?,?,4.46644,5.734153,?,2.955391,?,3.940072,?,3.829122,?,2.57904,?,3.15542,3.490257,3.041329,?,2.716125,2.921058,2.891594,4.321496,133.691345,0.001066,0.002289,0.0077,0.013654,0.031162,?,0.029974,0.033143,0.025963,0.02952,0.030666,0.033748,0.038041,0.06129,0.083869,?,?,0.106578,0.074372,?,0.03652,0.001066,0.001066,0.001066,0.001066,?,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.002315,0.008695,?,0.059874,0.050615,0.055451,0.029432,?,0.014814,0.086318,?,0.067078,0.11742,0.126914,0.113588,0.111915,0.127183,0.103819,0.112982,0.086458,0.074358,0.105745,0.130161,0.181608,0.207629,0.224131,0.16586,0.114165,?,0.083003,0.005828,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,?,?,0,0,?,?,0,0,0,?,0,0,0,?,?,0,0,0,0,0,?,0,0,?,0,0,?,0,?,?,0,?,0,0,?,0,0,0,0,0,0,0,0,?,?,0,?,0,0,0,0,?,0,0,0,?,0,0,0,0,0,?,0,0,0,0,0,?,0,0,0,0,?,?,0,0,?,0,0,0,7,0,?,0,0,?,0,0,1,?,0,0,0,0,0,0,0,?,0,0
0.056277,0.01315,0.025449,0.040623,0.064499,?,0.051996,0.051865,0.041469,0.040155,?,0.040752,0.04515,?,0.088526,0.125523,0.138841,0.113536,0.076682,0.058038,0.037697,0.001081,0.003617,0.000231,?,0.001134,0.001296,0.001207,0.000893,?,0.000442,?,?,0.000337,0.0003,0.00046,0.000534,0.000766,0.000798,0.000484,0.000219,0.000119,0.000068,0,1.61521,1.705534,?,1.216805,0.497814,?,0.757146,?,0.531753,0.608664,0.618689,0.737912,0.347397,0.363167,0.290476,?,-0.108679,0.260559,?,?,0.255193,11.011907,5.897012,5.792401,5.029878,4.975915,2.714841,4.14938,3.557081,2.920612,2.983304,3.328011,3.597202,4.546237,?,2.932897,2.968523,2.861463,?,3.160403,2.971395,2.986572,?,142.465683,0.035474,?,0.017785,0.033151,0.061195,0.053228,0.047279,0.048892,0.039844,0.038426,0.037659,?,0.043368,0.065246,0.086684,?,0.139534,?,?,?,0.037457,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,?,?,?,0.001218,?,0.005617,?,0.017292,0.028798,0.048664,?,0.056231,0.03644,0.028224,0.018167,?,0.081881,?,0.220953,0.182167,0.240356,0.168847,?,0.110723,0.123263,0.123489,0.143257,?,0.142495,0.170716,0.217874,0.209416,0.193041,0.13235,?,0.068497,0.003102,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,0,?,0,?,0,0,0,0,?,0,0,?,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,?,?,0,?,?,0,0,0,?,0,?,?,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,?,?
0.005454,0.097541,0.203714,0.246671,0.265555,0.22802,0.213793,0.196855,0.146182,?,?,?,?,0.114038,0.136744,0.226914,0.222985,?,0.353213,0.264389,?,0.016646,0.000065,0.003804,0.007801,0.008093,0.006243,0.006163,0.005491,?,?,?,?,0.001022,0.00079,0.000833,0.002096,0.016779,0.009044,0.027798,0.05806,?,0.007436,0.001006,3.269441,?,0.129773,0.28433,?,?,0.191399,0.188207,0.27606,?,?,0.346509,-0.065209,0.185767,1.446667,2.337348,1.87427,1.780777,1.410043,1.59559,0.959965,3.143537,?,3.223691,?,?,2.69341,3.317122,?,3.071021,?,?,3.033087,2.980713,2.744034,3.234912,6.175719,8.547198,6.983999,6.216698,5.406578,6.415175,3.847789,15.609136,0.001351,0.086734,0.203067,0.240955,0.264092,0.224827,0.210106,0.197072,0.145284,0.117932,0.108826,0.104873,?,0.114725,0.129922,0.187964,0.197014,?,0.288993,0.224428,?,0.001724,0.001066,?,?,0.030865,0.069238,0.031557,?,0.018097,0.02365,0.010558,0.028619,0.023289,?,0.031803,0.035548,?,0.088395,0.077792,?,0.04424,0.022531,0.071767,0.324521,?,0.572993,?,0.555873,0.489351,0.392289,0.319467,0.22721,0.22246,?,0.171178,0.218696,0.332656,0.878886,0.632622,0.978015,1.567928,1.163281,0.515275,0.24707,0,0.027778,0,0,0,0,0,0,0,0,?,0,?,0,?,0,0,0,0,0,0,0,?,0,0.083333,?,0,0,?,0,0,0,?,0.027778,0.055556,0.055556,0,0,0,?,?,0,0,?,0,?,0,0,?,0,0,0,0.027778,0,0,?,0.083333,0,?,?,?,0,0,0,0,0.027778,0,0.055556,0.027778,0.027778,0,0,0,0,0,?,0,0,0,0,0.083333,?,0,0,?,0.055556,0.027778,0,0,0,0,0,0,0,0,0.083333,?,0,36,38.833333,203.03448,?,145.309153,?,?,1,8,0,1,0,0,0,0,0,0,0,0,0,0,?,?,0,0,0,?,0
0.004326,0.098663,?,0.254437,0.271476,0.234414,0.212344,0.20149,?,?,0.114082,?,0.098282,?,0.121523,0.150225,0.167115,?,0.130947,0.094188,?,0.001222,0.000046,0.003663,?,0.009417,0.008016,0.005701,0.005548,?,0.002522,0.001503,0.001287,0.000978,?,0.000846,0.000797,0.00158,0.004605,0.004522,0.005113,0.001136,?,0.000001,?,0.614819,0.318624,?,0.025376,0.139727,0.227589,-0.007237,0.191478,0.19508,0.261826,?,0.425294,0.180261,0.39112,?,?,1.801379,1.817842,1.714264,1.086911,9.015219,27.816109,?,?,2.831756,2.805059,2.909102,?,2.670076,?,2.827282,2.779465,?,3.26216,2.565427,3.34976,11.251163,15.666299,?,6.852907,?,?,102.847849,0.001066,0.09356,0.21587,?,?,0.230527,?,0.202333,0.145558,0.124322,0.114377,0.105274,0.09706,0.113197,0.119054,0.147161,0.154004,0.141467,0.106415,0.089791,0.053029,0.001066,0.001066,0.001066,0.013254,?,0.021901,0.024661,0.032135,0.03995,0.026024,0.021031,0.031591,0.031503,0.018679,?,0.053364,?,0.057479,0.06503,0.04904,0.031146,0.018184,0.073157,?,0.490118,?,0.533226,0.454222,0.417214,0.347034,0.288804,?,0.214666,0.226113,0.199058,0.201949,0.219739,0.434736,?,0.504916,?,0.324923,0.168717,0.013696,0,0,0,?,0,0,0,?,0,0,0,0,0,0,0.083333,0,0,?,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,0.083333,0.083333,0,0.083333,?,?,0,?,0,0,0,?,0.083333,0,0,0,0,0.083333,0,0,0,0,0,0,0.083333,0,0,0,?,0,0,?,?,0,?,?,0,0,0,0.083333,0,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0.083333,?,0,0,?,0,0,0,12,?,62.946406,30.666667,?,1050.666667,3834.816901,1,8,?,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
