@RELATION birds
@attribute audio-ssd1 numeric
@attribute audio-ssd2 numeric
@attribute audio-ssd3 numeric
@attribute audio-ssd4 numeric
@attribute audio-ssd5 numeric
@attribute audio-ssd6 numeric
@attribute audio-ssd7 numeric
@attribute audio-ssd8 numeric
@attribute audio-ssd9 numeric
@attribute audio-ssd10 numeric
@attribute audio-ssd11 numeric
@attribute audio-ssd12 numeric
@attribute audio-ssd13 numeric
@attribute audio-ssd14 numeric
@attribute audio-ssd15 numeric
@attribute audio-ssd16 numeric
@attribute audio-ssd17 numeric
@attribute audio-ssd18 numeric
@attribute audio-ssd19 numeric
@attribute audio-ssd20 numeric
@attribute audio-ssd21 numeric
@attribute audio-ssd22 numeric
@attribute audio-ssd25 numeric
@attribute audio-ssd26 numeric
@attribute audio-ssd27 numeric
@attribute audio-ssd28 numeric
@attribute audio-ssd29 numeric
@attribute audio-ssd30 numeric
@attribute audio-ssd31 numeric
@attribute audio-ssd32 numeric
@attribute audio-ssd33 numeric
@attribute audio-ssd34 numeric
@attribute audio-ssd35 numeric
@attribute audio-ssd36 numeric
@attribute audio-ssd37 numeric
@attribute audio-ssd38 numeric
@attribute audio-ssd39 numeric
@attribute audio-ssd40 numeric
@attribute audio-ssd41 numeric
@attribute audio-ssd42 numeric
@attribute audio-ssd43 numeric
@attribute audio-ssd44 numeric
@attribute audio-ssd45 numeric
@attribute audio-ssd46 numeric
@attribute audio-ssd49 numeric
@attribute audio-ssd50 numeric
@attribute audio-ssd51 numeric
@attribute audio-ssd52 numeric
@attribute audio-ssd53 numeric
@attribute audio-ssd54 numeric
@attribute audio-ssd55 numeric
@attribute audio-ssd56 numeric
@attribute audio-ssd57 numeric
@attribute audio-ssd58 numeric
@attribute audio-ssd59 numeric
@attribute audio-ssd60 numeric
@attribute audio-ssd61 numeric
@attribute audio-ssd62 numeric
@attribute audio-ssd63 numeric
@attribute audio-ssd64 numeric
@attribute audio-ssd65 numeric
@attribute audio-ssd66 numeric
@attribute audio-ssd67 numeric
@attribute audio-ssd68 numeric
@attribute audio-ssd69 numeric
@attribute audio-ssd70 numeric
@attribute audio-ssd73 numeric
@attribute audio-ssd74 numeric
@attribute audio-ssd75 numeric
@attribute audio-ssd76 numeric
@attribute audio-ssd77 numeric
@attribute audio-ssd78 numeric
@attribute audio-ssd79 numeric
@attribute audio-ssd80 numeric
@attribute audio-ssd81 numeric
@attribute audio-ssd82 numeric
@attribute audio-ssd83 numeric
@attribute audio-ssd84 numeric
@attribute audio-ssd85 numeric
@attribute audio-ssd86 numeric
@attribute audio-ssd87 numeric
@attribute audio-ssd88 numeric
@attribute audio-ssd89 numeric
@attribute audio-ssd90 numeric
@attribute audio-ssd91 numeric
@attribute audio-ssd92 numeric
@attribute audio-ssd93 numeric
@attribute audio-ssd94 numeric
@attribute audio-ssd97 numeric
@attribute audio-ssd98 numeric
@attribute audio-ssd99 numeric
@attribute audio-ssd100 numeric
@attribute audio-ssd101 numeric
@attribute audio-ssd102 numeric
@attribute audio-ssd103 numeric
@attribute audio-ssd104 numeric
@attribute audio-ssd105 numeric
@attribute audio-ssd106 numeric
@attribute audio-ssd107 numeric
@attribute audio-ssd108 numeric
@attribute audio-ssd109 numeric
@attribute audio-ssd110 numeric
@attribute audio-ssd111 numeric
@attribute audio-ssd112 numeric
@attribute audio-ssd113 numeric
@attribute audio-ssd114 numeric
@attribute audio-ssd115 numeric
@attribute audio-ssd116 numeric
@attribute audio-ssd117 numeric
@attribute audio-ssd118 numeric
@attribute audio-ssd121 numeric
@attribute audio-ssd122 numeric
@attribute audio-ssd123 numeric
@attribute audio-ssd124 numeric
@attribute audio-ssd125 numeric
@attribute audio-ssd126 numeric
@attribute audio-ssd127 numeric
@attribute audio-ssd128 numeric
@attribute audio-ssd129 numeric
@attribute audio-ssd130 numeric
@attribute audio-ssd131 numeric
@attribute audio-ssd132 numeric
@attribute audio-ssd133 numeric
@attribute audio-ssd134 numeric
@attribute audio-ssd135 numeric
@attribute audio-ssd136 numeric
@attribute audio-ssd137 numeric
@attribute audio-ssd138 numeric
@attribute audio-ssd139 numeric
@attribute audio-ssd140 numeric
@attribute audio-ssd141 numeric
@attribute audio-ssd145 numeric
@attribute audio-ssd146 numeric
@attribute audio-ssd147 numeric
@attribute audio-ssd148 numeric
@attribute audio-ssd149 numeric
@attribute audio-ssd150 numeric
@attribute audio-ssd151 numeric
@attribute audio-ssd152 numeric
@attribute audio-ssd153 numeric
@attribute audio-ssd154 numeric
@attribute audio-ssd155 numeric
@attribute audio-ssd156 numeric
@attribute audio-ssd157 numeric
@attribute audio-ssd158 numeric
@attribute audio-ssd159 numeric
@attribute audio-ssd160 numeric
@attribute audio-ssd161 numeric
@attribute audio-ssd162 numeric
@attribute audio-ssd163 numeric
@attribute audio-ssd164 numeric
@attribute audio-ssd165 numeric
@attribute audio-ssd166 numeric
@attribute cluster1 numeric
@attribute cluster2 numeric
@attribute cluster3 numeric
@attribute cluster4 numeric
@attribute cluster5 numeric
@attribute cluster6 numeric
@attribute cluster7 numeric
@attribute cluster8 numeric
@attribute cluster9 numeric
@attribute cluster10 numeric
@attribute cluster11 numeric
@attribute cluster12 numeric
@attribute cluster13 numeric
@attribute cluster14 numeric
@attribute cluster15 numeric
@attribute cluster16 numeric
@attribute cluster17 numeric
@attribute cluster18 numeric
@attribute cluster19 numeric
@attribute cluster20 numeric
@attribute cluster21 numeric
@attribute cluster22 numeric
@attribute cluster23 numeric
@attribute cluster24 numeric
@attribute cluster25 numeric
@attribute cluster26 numeric
@attribute cluster27 numeric
@attribute cluster28 numeric
@attribute cluster29 numeric
@attribute cluster30 numeric
@attribute cluster31 numeric
@attribute cluster32 numeric
@attribute cluster33 numeric
@attribute cluster34 numeric
@attribute cluster35 numeric
@attribute cluster36 numeric
@attribute cluster37 numeric
@attribute cluster38 numeric
@attribute cluster39 numeric
@attribute cluster40 numeric
@attribute cluster41 numeric
@attribute cluster42 numeric
@attribute cluster43 numeric
@attribute cluster44 numeric
@attribute cluster45 numeric
@attribute cluster46 numeric
@attribute cluster47 numeric
@attribute cluster48 numeric
@attribute cluster49 numeric
@attribute cluster50 numeric
@attribute cluster51 numeric
@attribute cluster52 numeric
@attribute cluster53 numeric
@attribute cluster54 numeric
@attribute cluster55 numeric
@attribute cluster56 numeric
@attribute cluster57 numeric
@attribute cluster59 numeric
@attribute cluster60 numeric
@attribute cluster61 numeric
@attribute cluster62 numeric
@attribute cluster63 numeric
@attribute cluster64 numeric
@attribute cluster65 numeric
@attribute cluster66 numeric
@attribute cluster67 numeric
@attribute cluster68 numeric
@attribute cluster69 numeric
@attribute cluster70 numeric
@attribute cluster71 numeric
@attribute cluster72 numeric
@attribute cluster73 numeric
@attribute cluster74 numeric
@attribute cluster75 numeric
@attribute cluster76 numeric
@attribute cluster78 numeric
@attribute cluster79 numeric
@attribute cluster80 numeric
@attribute cluster81 numeric
@attribute cluster82 numeric
@attribute cluster83 numeric
@attribute cluster84 numeric
@attribute cluster85 numeric
@attribute cluster86 numeric
@attribute cluster87 numeric
@attribute cluster88 numeric
@attribute cluster89 numeric
@attribute cluster90 numeric
@attribute cluster91 numeric
@attribute cluster92 numeric
@attribute cluster93 numeric
@attribute cluster94 numeric
@attribute cluster95 numeric
@attribute cluster96 numeric
@attribute cluster97 numeric
@attribute cluster98 numeric
@attribute cluster99 numeric
@attribute cluster100 numeric
@attribute segments numeric
@attribute mean_rect_width numeric
@attribute std_rect_width numeric
@attribute mean_rect_height numeric
@attribute std_rect_height numeric
@attribute mean_rect_volume numeric
@attribute std_rect_volume numeric
@attribute hasSegments {0,1}
@attribute location {2,10,1,7,5,4,17,15,16,8,13,11}
@attribute Brown-Creeper {0,1}
@attribute Pacific-Wren {0,1}
@attribute Pacific-slope-Flycatcher {0,1}
@attribute Red-breasted-Nuthatch {0,1}
@attribute Dark-eyed-Junco {0,1}
@attribute Olive-sided-Flycatcher {0,1}
@attribute Hermit-Thrush {0,1}
@attribute Chestnut-backed-Chickadee {0,1}
@attribute Varied-Thrush {0,1}
@attribute Hermit-Warbler {0,1}
@attribute Swainsons-Thrush {0,1}
@attribute Hammonds-Flycatcher {0,1}
@attribute Western-Tanager {0,1}
@attribute Black-headed-Grosbeak {0,1}
@attribute Golden-Crowned-Kinglet {0,1}
@attribute Warbling-Vireo {0,1}
@attribute MacGillivrays-Warbler {0,1}
@attribute Stellars-Jay {0,1}
@attribute Common-Nighthawk {0,1}
@data
?,0.051984,?,0.194508,0.229819,0.229258,?,0.226979,?,0.170766,0.172289,?,0.177943,0.211583,?,0.249253,0.229054,0.175182,0.112342,?,0.050951,0.001125,0.005731,0.001379,0.005466,0.006226,?,?,?,?,0.003769,0.002823,0.002098,0.002125,0.00231,?,?,?,0.001354,?,0.000304,?,?,0,2.956317,0.932038,0.221763,0.21585,0.132366,0.321544,0.319111,0.235717,0.17702,0.258524,0.333309,?,?,0.230698,-0.020858,?,0.165478,0.048049,?,0.139215,0.206519,?,?,3.915233,2.512514,2.703297,?,2.879244,2.958586,?,2.957326,3.02028,2.81187,?,2.685858,2.697378,2.586884,3.084122,?,2.761875,2.893991,?,?,109.986096,0.023767,0.047014,?,?,?,0.230797,0.206419,0.222483,0.198409,0.168703,?,0.174887,0.174863,0.20935,?,0.247243,0.228382,0.175005,0.112326,0.079775,?,0.001066,0.001066,0.001066,0.001066,0.023752,?,?,0.030539,?,0.01893,0.042993,0.063139,0.049851,0.058633,0.086837,0.108604,0.128211,?,0.102584,?,0.045752,0.022007,0.620303,?,0.372095,?,0.466286,0.510644,0.481508,0.447512,0.374217,?,0.31583,0.310241,0.323821,0.331144,0.350668,?,?,0.252958,?,0.119452,?,?,0,0,?,0,0,0,0,0,?,0,0,?,?,0,0,?,0,?,?,0,0,0,0,0,0,?,?,0,?,0,0,?,?,?,?,0,0,?,?,0,0,0,0,0,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,0,0,?,0,0,?,?,?,0,?,0,0,0,0,0,0,?,?,?,?,0,?,0,?,0,0,0,0,?,0,0,?,0,0,0,?,0,0,?,?,?,0,0,0,?,?,?,?,0,0,0,0,?,0,0,0,0,0,0,?,0,0,?,0,0,0,0
?,0.049146,0.146936,0.177065,0.213361,0.214865,0.203469,0.209917,0.17764,0.168585,0.161107,?,0.172522,0.197598,0.21313,0.24103,?,0.168465,?,?,0.048823,0.001115,0.012953,0.001483,?,0.006239,0.005357,?,0.005261,0.004067,0.003354,?,0.001988,0.0019,0.001799,0.002031,?,0.001918,?,?,?,0.000183,?,?,1.559689,?,0.256556,0.262315,0.331938,0.09655,0.303356,0.090549,?,?,0.257404,0.237166,0.278037,0.411308,?,?,0.073453,0.192161,?,0.050406,0.232297,?,5.8334,?,2.579717,2.763778,3.976219,2.957095,?,2.721795,2.970062,?,2.717077,3.338053,2.797565,2.921165,?,?,3.01342,?,2.652091,2.740827,2.76628,41.564052,0.067221,0.041676,0.145543,0.17477,0.213344,0.213558,?,0.20807,0.174309,?,0.158339,0.169387,?,0.195268,?,?,0.220795,?,?,?,0.048334,0.001066,0.001066,0.001066,0.001066,0.001066,?,?,?,0.023224,0.047072,0.056723,?,0.040952,0.069042,?,0.102866,0.119036,0.1206,0.090693,0.061161,0.037675,0.02558,?,0.196303,?,0.449741,0.586313,0.417677,?,0.431303,0.347699,?,0.306684,?,0.29901,0.348162,0.333663,0.418583,0.34819,0.253441,0.157377,0.125407,0.081857,0.003334,?,?,0,0,0,0,0,0,0,0,?,0,0,0,?,0,0,0,0,0,0,?,?,?,?,0,0,?,0,0,0,0,0,0,0,0,?,?,0,0,?,0,0,0,0,0,0,0,0,?,0,?,?,?,0,?,?,0,?,0,0,0,?,0,?,?,?,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,?,0,0,0,?,?,0,0,0,?,0,0,?,?,?,?,0
?,?,?,0.052451,0.077246,0.085646,?,?,0.073124,0.071607,0.070617,0.078765,0.085421,?,0.173094,0.289375,0.237418,?,0.113293,0.075467,0.072316,0.002551,0.000736,0.000226,0.000706,0.001393,0.001576,0.00174,?,?,0.001133,?,0.0007,0.000688,0.000802,0.002842,?,0.024889,?,?,0.000508,?,0.002061,0.000037,2.021448,?,1.277402,0.762212,0.502307,0.449823,?,?,0.396727,0.356994,0.580389,0.292013,0.701877,2.861621,?,?,2.397425,0.965132,0.649353,0.214996,?,5.525044,7.509627,?,?,3.201909,3.145135,2.901576,2.66232,3.034133,?,2.762029,3.238718,2.904895,?,16.851707,6.666374,5.326969,13.144536,?,?,3.579853,8.419271,36.565165,0.00802,0.007436,0.020626,0.047215,0.074629,0.082677,0.074461,0.08194,0.07006,?,0.0689,?,0.083341,?,?,0.233144,0.223772,?,?,0.075674,0.054227,0.001066,0.001066,0.001066,0.001066,?,0.004647,?,0.002293,0.007076,0.008652,0.010923,0.018987,0.008394,0.029706,0.028014,0.064004,0.082981,0.113199,0.091097,?,?,0.024555,0.168754,?,0.13704,0.212411,?,0.230172,0.187616,0.217385,0.177834,?,0.167738,?,0.194511,?,?,0.981619,?,?,0.220365,?,?,0.058899,0,0,0,0.133333,0,0,0,0,?,0,0,0,?,0,?,0,0,0,0,0,0,0,0,0,?,0,0,0,?,?,0,0,0,0,?,?,0,0,0,?,0,0,0,0,0.066667,?,0.066667,?,0,?,0.066667,0,0,0,0,0,0,?,0,0,?,0,?,0,0,0.066667,0,0,0,?,0,0,0.533333,?,0,0,0,?,0,?,?,0,0,?,0,0,0,0,?,0,?,0,0,0,0,0,0,0.066667,15,38.933333,108.475496,19.6,21.484878,?,?,1,17,?,0,?,?,?,0,?,0,?,?,?,0,0,0,1,0,?,0,0
?,0.010415,0.0278,?,0.072787,?,?,0.078069,?,0.069455,?,0.07551,0.081569,0.108576,?,0.187002,0.210577,?,0.110655,0.075678,0.048881,0.001128,0.001937,0.000178,?,?,0.001753,0.001648,?,0.001137,0.000991,?,0.000663,0.000631,?,?,0.000963,0.002161,0.003561,0.003533,0.001589,0.000269,?,0,2.050834,2.251795,1.186606,0.885791,0.68561,0.495864,0.456154,0.346792,0.315564,0.338787,0.466584,0.404101,0.179466,0.085499,0.480192,?,1.913079,2.000577,3.527539,1.022736,2.532874,?,7.855704,9.580777,4.17148,3.583308,3.357534,?,2.927273,2.875796,?,2.633753,3.14092,3.085653,?,2.893043,?,6.078309,9.091769,9.294364,?,?,?,83.510731,0.014628,?,0.020947,0.04282,?,?,0.072554,?,0.069453,0.067064,0.068188,?,?,?,0.133712,?,0.200919,0.162018,0.102239,?,0.046812,?,0.001066,?,0.001066,0.001066,?,?,0.001249,0.005712,0.006611,0.009327,0.012211,0.020291,0.025458,0.040325,0.055299,0.078851,0.089601,?,0.048001,?,0.024682,0.30489,0.096907,0.123025,0.19535,?,0.219115,?,?,0.16654,0.170324,0.164617,?,?,0.192684,?,?,0.552102,0.553514,0.442963,0.158155,?,0.005944,0,0,?,0,?,?,?,0,0,0,0,?,0,0.2,?,?,0,0,0,0,?,0,?,0,0,0,0,0,?,0,?,?,0,0,0,?,0,0,0,?,0,?,0,0,0,0,0,?,?,0,0,0,0,?,0,0,0,0,0.2,0.2,?,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,?,0,0,0,0,?,?,0,?,0,?,?,?,0,?,5,22.4,12.853015,17,4.898979,378.2,219.15474,1,17,0,?,1,0,0,1,?,0,?,?,?,?,0,0,?,0,0,0,0
0.005452,0.011959,0.019345,?,0.041647,?,0.039745,?,0.043222,0.046835,0.048728,0.051265,?,0.090517,0.113842,0.160029,?,?,0.09894,0.073848,0.049087,0.001147,0.000164,0.000222,0.000393,0.000644,0.000747,0.000765,0.000676,?,0.000484,0.000498,0.0004,0.000376,0.000462,0.000554,?,0.001129,0.000984,?,?,?,?,0,6.01056,2.046928,1.376335,1.681091,0.820152,?,?,?,0.632001,0.518736,0.329977,0.283377,0.344152,0.318601,0.303662,?,0.058996,0.264177,0.00016,0.855545,?,?,53.568913,8.220632,4.644358,6.622369,?,3.284312,?,2.878876,3.389796,?,2.891139,2.973348,?,3.20873,2.935624,2.724732,3.023058,2.746246,?,7.403161,3.289157,58.109158,?,0.005854,0.012251,?,?,?,0.034869,0.0431,0.041803,0.045134,0.047509,0.050569,0.059007,0.090056,0.11293,0.157931,0.176324,0.141379,?,0.0731,0.048256,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001066,?,0.001066,?,0.006107,?,0.016126,?,?,0.071426,0.093457,?,0.054492,0.037413,0.026902,0.157303,0.103229,?,0.152001,0.15496,0.134607,0.144699,0.123029,0.124457,0.14243,0.117291,?,0.132563,?,0.20416,0.250917,?,0.214148,?,?,0.088391,?,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,?,0,0,0,0,?,0,?,0,0,?,0,0,0,0,0,?,0,?,0,?,0,?,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,?,0,?,?,0,0,0,?,?,0,?,0,0,?,0,0,?,0,0,?,?,0,0,?,0,0,0,?,0,0,0,0,?,0,0,0,0,?,0,0,?,0,0,0,?,17,0,?,?,?,?,?,0,0,?,0,0,0,?,0,0,0,?,0,?
0.029291,0.039087,?,0.036053,?,?,0.043559,0.049258,?,?,0.048994,0.051717,0.0583,0.090941,0.118112,0.1627,?,0.142836,0.098395,?,0.050004,0.001365,0.001285,0.001188,0.000698,0.000943,0.000983,0.000782,0.000734,?,0.000572,0.000478,?,0.0004,?,0.000625,0.000838,?,0.000901,0.000638,0.000277,?,0.00011,0.000005,2.49693,1.082274,1.483417,1.202581,0.731903,0.809817,0.841046,0.621396,0.615416,?,0.459946,?,?,?,0.200073,?,?,0.123431,0.191483,0.148779,0.314477,13.596628,12.187993,3.742919,5.604776,4.179963,3.652001,3.624355,?,3.273764,?,3.581598,3.124506,3.870694,3.116329,2.686372,3.256584,2.93013,2.666169,3.210188,?,2.954679,3.096576,?,0.016152,0.029816,0.019916,?,0.048698,0.042483,?,?,0.042283,0.044729,0.047591,0.049727,?,0.091444,?,?,?,0.142954,0.098316,0.073925,0.049716,0.001066,?,0.001066,0.001066,0.001066,?,0.001066,?,?,0.002024,0.005347,0.003942,?,0.004531,?,?,0.061104,?,0.067402,?,?,0.02284,0.261543,0.171241,0.150836,0.149366,0.176369,?,0.165961,0.14037,?,0.144205,?,0.144159,0.136591,?,0.219278,?,?,0.233146,0.143473,0.115902,0.090507,0.038442,0,?,0,0,0,?,?,0,?,0,?,0,?,0,0,?,?,0,0,0,0,0,0,?,0,0,0,?,0,0,?,?,0,0,?,0,0,0,?,?,0,0,?,?,0,?,0,?,0,0,0,?,0,0,0,0,?,?,0,0,0,0,0,0,0,?,?,0,0,0,0,?,1,?,?,0,?,0,?,0,0,0,?,0,0,0,?,0,?,0,0,0,?,?,0,0,0,0,1,?,0,?,?,378,0,1,17,?,0,0,0,0,?,?,0,?,0,0,0,0,?,0,0,0,0,0
?,0.008897,0.021388,?,0.049686,0.043254,?,0.043911,0.036488,0.039386,0.044128,?,?,?,0.102346,?,?,?,0.088556,?,0.04084,?,0.041069,0.000131,0.000494,0.000723,0.000916,?,0.000557,0.000579,0.000393,?,0.000374,0.000347,0.000435,0.000514,?,0.00086,0.001022,0.000658,?,0.000159,0.000074,?,1.187509,1.961332,?,1.482118,0.723813,0.977884,?,?,0.794321,0.515687,0.627865,0.343882,0.353238,0.181552,0.61698,0.233004,?,?,?,?,0.21498,15.131798,4.206974,6.853757,6.727508,?,3.231067,4.369562,3.276233,3.052726,3.692275,3.022365,?,2.780004,3.075479,?,4.241844,2.814697,?,4.675799,2.86788,?,2.856827,236.578554,0.175309,0.003558,0.015124,0.023401,?,?,0.037294,?,0.033404,?,0.042575,0.048108,?,0.077151,?,?,0.153308,0.126939,0.088078,0.065755,?,?,0.001066,0.001066,?,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,0.00183,0.001066,0.004553,0.003818,?,0.047387,?,?,0.066117,0.040246,?,?,1.072076,0.063496,0.157442,0.160993,0.16067,0.160142,?,?,0.111517,0.102715,0.118171,0.109212,0.12172,?,0.224474,?,?,0.236247,0.140345,?,0.06746,0.004659,0,0,?,0,0,0,?,?,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,?,?,?,0,?,0,0,0,?,0,0,0,0,?,0,0,?,?,?,0,0,0,?,0,0,0,?,?,?,0,0,?,?,?,?,0,?,0,0,?,0,0,0,?,0,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,?,0,0,0,?,?,0,?,?,0,0,?,17,?,0,0,?,0,?,0,?,0,0,0,0,0,0,0,?,?,0,0
0.016113,0.015539,0.031991,0.04303,0.064172,0.062355,0.06065,?,0.054387,0.057104,0.062052,0.073018,0.078329,0.128751,?,0.25507,0.239509,0.203519,?,0.074196,0.043888,0.001096,?,0.0003,0.000882,0.001088,?,?,?,0.000853,?,?,0.000606,0.00075,0.0007,0.003768,0.013618,?,?,0.00589,?,0.000216,0.000087,0,2.421799,?,1.520909,?,0.780822,?,0.607787,0.433876,?,0.606419,0.496009,1.031598,0.711213,2.302486,2.57782,2.545159,3.934216,2.744594,1.099851,0.655348,0.469563,8.492811,?,6.801434,6.285933,3.419976,3.623768,?,3.203724,2.659767,2.875427,3.862165,3.050877,?,4.634981,?,11.761042,12.157303,26.667046,14.167479,6.807481,?,?,82.315538,0.005311,0.009115,0.02562,0.036054,?,?,?,0.060512,?,0.054385,0.060071,0.070567,0.076645,0.113704,0.152725,?,?,0.184408,0.132122,0.072887,0.043274,0.001066,0.001066,0.001066,0.001066,?,0.001066,?,?,0.006232,0.002668,?,0.010345,0.008521,0.023047,0.027251,0.036775,0.074025,0.110432,?,?,?,0.020544,0.149023,0.114903,0.199431,0.164636,0.202419,0.188014,?,?,0.138085,0.173857,?,0.24671,?,0.487926,0.873123,1.285108,?,0.717324,?,0.137912,0.089277,?,0,0,0,0,0,?,0,0.1,?,0,0.1,0,?,?,?,0,?,0,0,0,0,0,0,0.1,0,0,?,?,?,0.1,0,0,0,0,0,0,0.1,?,?,?,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,?,0,0,?,0,?,?,?,?,0,0,0,0,0,0.1,?,0,?,?,0,?,0,0,0,0,10,36.1,?,32.2,?,?,9629.512843,1,17,0,0,0,0,1,0,0,0,1,?,1,0,0,?,?,?,?,?,0
0.023455,0.017572,?,0.062451,0.086793,0.084685,0.08134,0.081627,0.07054,0.067751,?,?,0.084196,?,0.210138,0.283292,0.282855,0.265942,0.245566,0.213683,0.100004,0.001447,0.001152,0.000344,0.001178,0.001793,0.001979,0.001749,?,?,0.001023,?,?,0.00066,0.000759,0.001567,?,0.024423,0.016007,0.030254,0.0733,0.054993,0.011252,0.000006,?,?,1.039032,0.840917,0.586941,0.630119,0.526243,?,0.475683,0.400064,0.288023,0.441538,?,1.388653,3.773981,3.510622,?,?,2.693087,2.376517,3.727811,11.223419,10.423616,?,3.924828,?,3.350982,3.340528,?,2.794025,2.976006,3.01685,2.759338,?,2.968351,6.72141,18.641917,17.884857,11.211201,?,?,?,18.934121,147.475097,0.007788,0.010368,0.035334,?,?,0.079247,?,0.078573,?,?,0.068375,0.072726,?,0.11661,0.175942,?,0.243596,?,?,?,0.065566,0.001066,0.001066,0.001066,0.001066,0.001066,0.001066,?,?,?,0.008086,0.002311,0.010454,0.00908,?,0.034123,0.079552,0.120272,?,0.087963,0.059755,0.040721,0.020098,0.253323,0.095144,?,0.221705,0.270932,0.222807,0.197785,0.179339,0.175121,0.154981,?,0.162224,0.18556,0.345607,?,?,0.943996,1.197664,1.657795,1.250844,?,0.037907,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,?,?,0,0,?,0,?,?,0.333333,0,0,?,?,?,?,0,0,?,?,0,0,0,0,?,0.4,0,0,0,?,0,?,?,0,0,0,?,0,0,?,?,0,?,0,?,0,0,0,?,?,?,?,0,?,0,?,0,?,0,?,?,0,0,0,0,0.066667,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,?,?,59.774019,103.333333,?,?,?,1,1,0,?,0,0,?,0,0,0,0,?,?,1,0,0,0,0,0,0,?
0.00974,0.022436,0.043128,0.069254,0.101299,0.093957,?,0.08485,?,0.076102,0.073503,0.08215,0.086079,?,0.164654,0.21234,?,0.155857,0.104781,?,?,0.001082,0.000199,?,0.001146,0.001994,?,0.002025,?,0.001381,?,0.000981,0.000748,?,0.000892,0.00171,0.004455,?,?,0.000864,0.000515,?,?,?,2.560045,1.786802,0.828516,?,?,0.518061,?,?,0.675102,0.470636,?,0.362926,0.822005,?,3.161057,?,1.826793,?,1.421279,3.365414,?,10.819071,?,6.903029,2.992975,2.888752,2.480675,?,3.803231,?,3.60682,?,3.379711,3.206377,4.421736,?,19.352178,24.493362,?,?,?,20.807284,?,?,0.002791,0.013879,?,?,0.096224,0.090484,0.077207,?,?,0.073919,?,0.080804,0.082373,0.120741,0.150659,0.200303,0.201284,0.151975,0.102326,0.07453,0.047415,?,?,?,?,0.001066,?,0.00919,0.001066,?,0.013249,0.009497,?,0.014393,0.018356,0.047157,0.058594,0.102313,?,?,0.057081,?,?,?,0.154186,?,0.202183,0.226956,0.248579,0.247014,0.211594,?,0.177719,0.171166,0.179038,0.224545,0.359729,0.701541,0.806354,0.491639,0.318487,?,0.328059,0.210718,0.003114,0,0.142857,0,0,?,0,0,0,?,0,?,0,?,?,0,?,0,0,0,?,0,0,?,?,?,0,0,0,?,?,0,0,0,?,0,0,0,?,0,?,?,0,?,?,?,?,0,0,0,?,0,?,0,0,?,0,0,?,0,?,0,0,0,0,?,0.285714,0,?,0,?,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0.142857,?,0,?,?,?,?,?,0,0,0,?,?,7,21.285714,16.044581,?,?,508.428571,581.005778,1,1,0,1,0,0,0,?,0,?,0,0,1,0,?,0,0,0,?,0,0
